step,val/bpb,val/loss,final/val_bpb,final/val_loss
0.0,4.107155867234494,6.934760640058315,,
500.0,1.4632573610711164,2.4706487608088197,,
1000.0,1.357198586013852,2.291572961746158,,
1500.0,1.3151505667613086,2.220576642558181,,
2000.0,1.2906968583365157,2.179287580207134,,
2500.0,1.274103493345603,2.151270378487788,,
3000.0,1.2630594026299975,2.132622893932646,,
3500.0,1.2529974420987875,2.115633695054095,,
4000.0,1.2454071102602995,2.102817737690887,,
4500.0,1.2402794081922606,2.094159827539713,,
5000.0,1.2338828317954948,2.08335947623547,,
5500.0,1.2308063883383886,2.078165030325125,,
6000.0,1.2270724540217328,2.0718604386396033,,
6500.0,1.2234631704113912,2.0657663144502876,,
7000.0,1.2197159452593267,2.0594392817459086,,
7500.0,1.2162692051578423,2.0536196054626275,,
8000.0,1.2132929201297054,2.048594272864131,,
8500.0,1.210572454017988,2.0440008797901905,,
9000.0,1.2098410149330792,2.0427658755340596,,
9500.0,1.208137925782864,2.0398902808434265,,
10000.0,1.206197573046011,2.036614076525323,,
10500.0,1.2043428413278132,2.0334824397107,,
11000.0,1.2017401500442453,2.029087904500703,,
11500.0,1.2008016593348916,2.027503302249737,,
12000.0,1.19859132436827,2.0237712442457654,,
12500.0,1.1981257223814832,2.0229850947943504,,
13000.0,1.197699243340824,2.022265002798678,,
13500.0,1.194775719958893,2.0173287560297055,,
14000.0,1.1941947834888005,2.0163478691343935,,
14500.0,1.1927246383949728,2.0138655907253407,,
15000.0,1.1908042317751544,2.0106230645903413,,
15500.0,1.1899920334307545,2.009251701707428,,
16000.0,1.1888940136184867,2.0073977412485946,,
16500.0,1.1881984253249065,2.006223269551894,,
17000.0,1.187714679681924,2.0054064852969993,,
17500.0,1.1872116077659627,2.004557069439725,,
18000.0,1.1862306278765813,2.0029007259880816,,
18500.0,1.179526011201761,1.991580261577626,,
19000.0,1.1729819201213671,1.9805308379092157,,
19500.0,1.166392261366325,1.9694044751309132,,
20000.0,1.1613539084641966,1.9608974273036957,,
,,,1.2815936729052104,2.163917232923315
