step,val/bpb,val/loss,final/val_bpb,final/val_loss
0.0,4.106944294194635,6.934403407842948,,
500.0,1.487071203237212,2.510857435784965,,
1000.0,1.3850445838949887,2.338589762747012,,
1500.0,1.3450489648804507,2.2710588353893555,,
2000.0,1.3231166122831226,2.234026976737679,,
2500.0,1.3083233672040413,2.209049202085502,,
3000.0,1.2981438048771174,2.191861437501027,,
3500.0,1.2905075479967476,2.178967937628323,,
4000.0,1.2833706141967267,2.1669175238609943,,
4500.0,1.2794688898515112,2.1603296257406885,,
5000.0,1.2733258294917569,2.1499573256455835,,
5500.0,1.2706546099779232,2.1454470833893136,,
6000.0,1.267884882594836,2.1407705147221354,,
6500.0,1.2639816895255005,2.134180136722675,,
7000.0,1.2605633482338217,2.128408410640173,,
7500.0,1.2573968581282933,2.1230619247358677,,
8000.0,1.2551562496006774,2.1192787510922653,,
8500.0,1.2527160738638135,2.115158616575378,,
9000.0,1.2517060161743445,2.1134531764763063,,
9500.0,1.250727152190492,2.1118004056425175,,
10000.0,1.2484555008186031,2.1079648174566916,,
10500.0,1.247311014439606,2.1060324001463413,,
11000.0,1.2447935448572363,2.101781758209025,,
11500.0,1.2438454104827876,2.100180873033503,,
12000.0,1.241628829464877,2.096438268833566,,
12500.0,1.2413970314930942,2.0960468876678333,,
13000.0,1.2411142329265914,2.0955693941342437,,
13500.0,1.238421950091822,2.0910235873428804,,
14000.0,1.2376503608374811,2.089720791207486,,
14500.0,1.2366148036036764,2.0879722961959364,,
15000.0,1.2347187244351028,2.084770845943328,,
15500.0,1.2341157259098068,2.083752708191948,,
16000.0,1.2332796604895488,2.082341046751199,,
16500.0,1.2324230989040106,2.0808947783939242,,
17000.0,1.2319141340516195,2.080035412560333,,
17500.0,1.2317311743146442,2.079726492708322,,
18000.0,1.2314125016573494,2.079188427275135,,
18500.0,1.2244177959267804,2.067378159645384,,
19000.0,1.218257808681819,2.056977279213646,,
19500.0,1.2119666252039838,2.0463548794382866,,
20000.0,1.2070559636091076,2.0380634330345924,,
,,,1.2147425468871607,2.0510419069216974
