step,val/bpb,val/loss,final/val_bpb,final/val_loss
0.0,4.107344251055742,6.9350787182494145,,
500.0,1.5653343486679936,2.6430014785349156,,
1000.0,1.4320941584571087,2.418030998568572,,
1500.0,1.3830937510297205,2.3352958631710745,,
2000.0,1.3560559263043819,2.2896436286907877,,
2500.0,1.3382279237485342,2.259541793159915,,
3000.0,1.3259511419779857,2.238812961393832,,
3500.0,1.31643946280793,2.2227528895432402,,
4000.0,1.3089938231214935,2.210181238817863,,
4500.0,1.302630603722795,2.1994372094075882,,
5000.0,1.296927647982968,2.1898080075279975,,
5500.0,1.2934285285385774,2.1838998909183007,,
6000.0,1.2895396610208985,2.1773337010127394,,
6500.0,1.286153236100538,2.1716158643862857,,
7000.0,1.2822288775880246,2.164989749422604,,
7500.0,1.2788760994799073,2.159328724029215,,
8000.0,1.276145300291701,2.1547178839884573,,
8500.0,1.2737034030149876,2.1505948427236468,,
9000.0,1.2723738055104135,2.148349873031749,,
9500.0,1.270999974214971,2.1460302164368485,,
10000.0,1.2688785025059819,2.1424482003210588,,
10500.0,1.2670424110204932,2.1393480367585576,,
11000.0,1.26472065643059,2.135427851387853,,
11500.0,1.2631028347318898,2.1326962272173944,,
12000.0,1.2612443837954876,2.1295583106586253,,
12500.0,1.261137458320207,2.1293777714725404,,
13000.0,1.2609799924064464,2.1291118968731344,,
13500.0,1.2577138411665165,2.123597137318028,,
14000.0,1.257085155045924,2.122535627137999,,
14500.0,1.2559101161791388,2.1205516232318096,,
15000.0,1.2538526768225566,2.1170777230608526,,
15500.0,1.2531586686867315,2.115905919394331,,
16000.0,1.2522171775315287,2.114316251016233,,
16500.0,1.2512372423132385,2.112661671447968,,
17000.0,1.250623863837428,2.1116260075849422,,
17500.0,1.2503901803483048,2.1112314428021612,,
18000.0,1.249939478016239,2.1104704507936214,,
18500.0,1.242727798237193,2.0982938315716906,,
19000.0,1.2361949799425596,2.087263441529839,,
19500.0,1.2295831549445002,2.076099651978709,,
20000.0,1.2244262334238438,2.0673924060057436,,
,,,1.2349095429500137,2.0850930350126924
