step,val/bpb,val/loss,final/val_bpb,final/val_loss
0.0,4.106925592796755,6.934371831315998,,
500.0,1.621721130368106,2.7382081974892647,,
1000.0,1.5382502159586844,2.597271054963457,,
1500.0,1.5050751483443787,2.5412563429438064,,
2000.0,1.486017634921484,2.509078529816042,,
2500.0,1.4741237642235707,2.48899622735661,,
3000.0,1.4658972641992896,2.4751061266596923,,
3500.0,1.4581723934965654,2.462063006059825,,
4000.0,1.4528877603673034,2.4531401243853517,,
4500.0,1.448553402258254,2.445821742277104,,
5000.0,1.4432661395302135,2.436894420635242,,
5500.0,1.4421132411777198,2.4349478000600056,,
6000.0,1.4388285547554924,2.429401744625997,,
6500.0,1.4368118018756397,2.42599654186671,,
7000.0,1.4327157754636635,2.4190805728456617,,
7500.0,1.4302863982936465,2.4149786712565615,,
8000.0,1.4277802956973684,2.4107472219991175,,
8500.0,1.4255544819139423,2.4069890286613527,,
9000.0,1.4252666328006094,2.406503007490999,,
9500.0,1.424441920308432,2.4051105149937597,,
10000.0,1.4231760631179848,2.402973168152293,,
10500.0,1.421348196035289,2.399886891149401,,
11000.0,1.4197341347403356,2.397161616263152,,
11500.0,1.4184287052882765,2.3949574533155675,,
12000.0,1.416491134223845,2.3916859457348285,,
12500.0,1.4168541586893617,2.3922988973383763,,
13000.0,1.4191501313950456,2.3961755510775355,,
13500.0,1.413703310818606,2.3869788226922584,,
14000.0,1.4129593564668734,2.3857226869323394,,
14500.0,1.4125008830480876,2.3849485737693907,,
15000.0,1.4105335878181307,2.3816268781802563,,
15500.0,1.4099266707912488,2.3806021242030875,,
16000.0,1.4089238067143104,2.3789088302174455,,
16500.0,1.408596816386429,2.378356720745886,,
17000.0,1.4086799770246605,2.3784971340000824,,
17500.0,1.4082351799944794,2.377746112846412,,
18000.0,1.4081041966693684,2.3775249529886304,,
18500.0,1.4008369108351966,2.365254445271863,,
19000.0,1.395018104783302,2.355429634993118,,
19500.0,1.389084298847417,2.3454106522274056,,
20000.0,1.3838170593806218,2.3365171390234156,,
,,,1.3958173881564178,2.3567791914880045
