step,val/bpb,val/loss,final/val_bpb,final/val_loss
0.0,4.107155867234494,6.934760640058315,,
500.0,1.463266141551013,2.4706635862813258,,
1000.0,1.3556341222588282,2.2889314302285237,,
1500.0,1.313801624701347,2.218299010394823,,
2000.0,1.2894493060520824,2.177181140432709,,
2500.0,1.2727347205328896,2.1489592629290843,,
3000.0,1.2616217429515335,2.1301954657866764,,
3500.0,1.2527690229548314,2.1152480188976144,,
4000.0,1.2446279734719234,2.1015021978604276,,
4500.0,1.2398950636594315,2.0935108778955693,,
5000.0,1.2336047257185117,2.082889905773874,,
5500.0,1.2300889297520683,2.076953631555242,,
6000.0,1.2262386150873663,2.0704525365270188,,
6500.0,1.2226305852557866,2.0643605292906235,,
7000.0,1.2190801945987961,2.0583658433861154,,
7500.0,1.2157676108017996,2.052772684403383,,
8000.0,1.2127876068585333,2.0477410725724696,,
8500.0,1.2104736425982727,2.043834040847043,,
9000.0,1.2092469876709777,2.041762885384792,,
9500.0,1.2076814433841117,2.0391195294344038,,
10000.0,1.2056891421415956,2.0357556122405227,,
10500.0,1.2037764795555683,2.032526161582195,,
11000.0,1.2012761099281424,2.0283043922025135,,
11500.0,1.2001067134294745,2.0263299151985414,,
12000.0,1.198055850718247,2.022867119417781,,
12500.0,1.1977056852997072,2.02227587977641,,
13000.0,1.1972240504146439,2.0214626594478458,,
13500.0,1.1943802502424268,2.0166610219790053,,
14000.0,1.193721154857903,2.0155481670306203,,
14500.0,1.1923323915859703,2.0132032984188912,,
15000.0,1.1906657013309878,2.0103891617381704,,
15500.0,1.1898379192359394,2.0089914863450637,,
16000.0,1.18873181872033,2.007123881957125,,
16500.0,1.187892056901074,2.005705979301504,,
17000.0,1.187328710896278,2.0047547931700116,,
17500.0,1.1870255355107155,2.00424289423099,,
18000.0,1.1863051227464216,2.003026507455344,,
18500.0,1.179010024323841,1.9907090393480702,,
19000.0,1.1729679327313223,1.9805072207870327,,
19500.0,1.166248935429148,1.96916247528967,,
20000.0,1.1612214033488872,1.9606736979669095,,
,,,3.599064248474712,6.076869224875343
