step,val/bpb,val/loss,final/val_bpb,final/val_loss
0.0,4.107881547719742,6.935985921160136,,
500.0,1.4803203393052993,2.499458884818128,,
1000.0,1.3838750423400268,2.3366150408215636,,
1500.0,1.3450019188299125,2.270979400103701,,
2000.0,1.3235276419238906,2.2347209830687835,,
2500.0,1.3091316344809047,2.2104139275255457,,
3000.0,1.2996224166051598,2.1943580114672985,,
3500.0,1.2914630558330158,2.180581272585265,,
4000.0,1.2848431803178717,2.16940389007326,,
4500.0,1.2804502350300364,2.1619865859677496,,
5000.0,1.2749345797400373,2.1526736330519958,,
5500.0,1.272308022420391,2.148238801039788,,
6000.0,1.2686990071432116,2.1421451299197765,,
6500.0,1.2656743014241802,2.137038041012965,,
7000.0,1.2621554504537493,2.131096608548069,,
7500.0,1.2591106060625636,2.1259555163368997,,
8000.0,1.2566079680922757,2.1217299169553128,,
8500.0,1.2544656133452703,2.118112640704587,,
9000.0,1.2533685226113396,2.116260248955608,,
9500.0,1.252251775397368,2.114374668063457,,
10000.0,1.2500275913127814,2.110619226403917,,
10500.0,1.2486214614592872,2.108245035046678,,
11000.0,1.246438455490154,2.1045591209102,,
11500.0,1.2453544002533878,2.1027287390521487,,
12000.0,1.2431430172911766,2.098994911551523,,
12500.0,1.2428724712302501,2.0985381058603623,,
13000.0,1.2422778407978732,2.0975340972833503,,
13500.0,1.2399903419162723,2.0936717512412013,,
14000.0,1.2395497968446343,2.0929279093414235,,
14500.0,1.2381856139236034,2.090624543622563,,
15000.0,1.2364782815946913,2.0877417845024393,,
15500.0,1.2356523692011379,2.0863472660219884,,
16000.0,1.2348289697411896,2.0849569905246677,,
16500.0,1.2343134703522003,2.0840865913997506,,
17000.0,1.233250309152737,2.0822914882484698,,
17500.0,1.233348740889584,2.082457686112998,,
18000.0,1.2331857052151183,2.08218240720595,,
18500.0,1.2258976603005507,2.0698768486514965,,
19000.0,1.2197538727942492,2.0595033207999056,,
19500.0,1.213374373113579,2.048731802815475,,
20000.0,1.2084594231119101,2.040433115616545,,
,,,1.2171325299149964,2.0550772931518777
