step,val/bpb,val/loss,final/val_bpb,final/val_loss
0.0,4.107881547719742,6.935985921160136,,
500.0,1.4789999219244672,2.497229415380629,,
1000.0,1.3833123101224523,2.335664891044084,,
1500.0,1.3453621376334663,2.271587614464549,,
2000.0,1.3241590805704273,2.235787140773571,,
2500.0,1.3091699058239568,2.2104785470851676,,
3000.0,1.2990831235823461,2.193447437788344,,
3500.0,1.2910327247247813,2.1798546765348488,,
4000.0,1.2842401582459904,2.168385712564456,,
4500.0,1.279840882241736,2.160957719309455,,
5000.0,1.2742098420927246,2.1514499438925347,,
5500.0,1.271411527485181,2.146725106894332,,
6000.0,1.2682166020563193,2.1413306091376865,,
6500.0,1.2649072988908925,2.1357429893639392,,
7000.0,1.2613657347765157,2.1297632067069054,,
7500.0,1.2585448868696525,2.125000323176683,,
8000.0,1.2556614305633504,2.120131727986568,,
8500.0,1.2533491839589184,2.116227596451058,,
9000.0,1.2527725993128682,2.115254057428352,,
9500.0,1.2514186899211097,2.112968038133327,,
10000.0,1.2493145974575492,2.1094153661454564,,
10500.0,1.2479682276359505,2.107142077098827,,
11000.0,1.2456053529531117,2.1031524621736515,,
11500.0,1.2443308599007694,2.1010005340411158,,
12000.0,1.2425227803523493,2.0979476674609825,,
12500.0,1.2420905187784406,2.097217811900139,,
13000.0,1.2423682636927613,2.0976867725537076,,
13500.0,1.2392730703737724,2.0924606682869737,,
14000.0,1.2385050480914728,2.0911638948344566,,
14500.0,1.2376699626241652,2.0897538880032163,,
15000.0,1.235574101506143,2.0862151142974903,,
15500.0,1.2350701998504607,2.0853642974594533,,
16000.0,1.234036636951862,2.0836191697993596,,
16500.0,1.2334472237435046,2.082623970286564,,
17000.0,1.2330757406029853,2.0819967365645935,,
17500.0,1.232472887371781,2.0809788441362005,,
18000.0,1.2320460233747508,2.080258102157821,,
18500.0,1.2251838257715888,2.0686715689506574,,
19000.0,1.219000988416155,2.0582321070645384,,
19500.0,1.212693328063339,2.047581886775962,,
20000.0,1.2078242585002563,2.039360666775732,,
,,,1.216168335262954,2.0534492908703763
